Alcohol Present,Distracted in Driving,height,weight,Age,Sex,Race,premovement before collision,Body Category,Pre-event Location,Curb Weight,Model Year,Clock-form Direction of force,Speed Limit,Number of lanes,Traffic Condition,Surface Condition,Surface Type,Uphill or Downhill,Crash Type,Lighting Condition,Related to Intersection,Traffic Conrtol Functioning,Climate,Alignment of Road,CASEWGT,year,month,Day in Week
0.0,1.0,178,154,51,2,1,1,1,1,1818,2021,10,72,4,0,1,2,1,4,1,2,0,8,1,332,2021,4,6
0.0,1.0,185,82,75,1,1,14,0,1,1590,2003,340,40,4,1,1,2,4,4,4,2,2,1,3,952,2009,9,5
0.0,1.0,175,73,29,1,1,1,3,1,2480,2001,20,89,2,1,2,2,2,4,1,2,2,8,1,640,2010,3,5
0.0,2.0,178,64,60,1,1,1,0,2,1490,2009,0,72,6,0,1,2,4,5,1,0,0,1,1,159,2009,3,3
0.0,1.0,183,95,26,1,1,1,0,1,1500,2008,10,80,5,0,1,2,1,4,1,2,0,1,1,136,2009,2,7
0.0,1.0,185,95,21,1,1,1,3,1,2657,2002,40,56,4,0,1,2,1,4,1,3,0,1,1,3078,2017,11,4
0.0,1.0,168,64,21,1,1,11,0,1,1348,2008,30,56,5,1,1,1,4,4,1,2,2,1,1,3410,2018,11,4
0.0,1.0,183,98,48,1,1,1,1,1,2350,2004,340,56,4,1,1,2,1,4,1,2,2,1,1,265,2011,9,5
0.0,1.0,165,73,67,2,1,1,0,1,1570,2004,350,80,3,1,1,2,3,4,1,2,2,1,2,1562,2010,7,1
0.0,2.0,168,50,19,2,1,11,0,7,1340,2008,300,80,2,0,1,2,1,4,1,3,0,1,1,134,2009,7,2
0.0,2.0,173,74,32,2,1,1,0,1,1600,2010,320,129,1,2,1,2,1,4,1,1,2,1,1,99,2013,2,7
0.0,1.0,170,75,44,2,1,1,2,1,1964,2018,20,97,5,0,1,2,2,4,1,2,0,8,1,449,2022,8,2
0.0,1.0,185,91,17,1,1,1,1,1,1634,2018,310,80,2,2,1,2,1,4,1,2,2,4,1,31,2020,4,4
0.0,1.0,170,93,46,2,2,15,0,2,1870,2010,160,72,4,1,1,2,1,1,1,2,2,1,1,236,2014,4,4
0.0,1.0,185,86,82,1,1,11,0,1,1500,2010,280,72,2,2,1,2,2,4,1,2,2,1,1,297,2013,3,4
0.0,1.0,175,100,50,1,1,1,0,1,1200,2005,90,72,3,1,1,2,1,4,1,2,2,1,1,1037,2014,4,4
0.0,1.0,175,98,45,1,1,1,0,1,1550,2006,350,89,5,0,1,2,4,6,2,0,0,1,1,398,2013,1,3
0.0,2.0,183,127,68,1,1,1,0,1,1400,2002,60,129,3,1,1,2,4,4,1,3,2,1,1,118,2010,5,5
0.0,1.0,170,106,56,2,2,1,0,1,1490,2006,50,40,2,3,1,2,1,4,1,2,2,1,1,307,2011,7,3
0.0,1.0,175,70,22,1,1,1,1,2,1979,2018,20,56,5,0,2,2,4,4,1,2,0,8,1,224,2018,6,6
0.0,2.0,183,82,21,1,1,11,0,1,1260,2006,330,72,4,2,1,2,1,4,1,2,2,1,1,73,2010,6,4
0.0,1.0,170,91,81,1,1,11,0,1,2010,2006,310,48,2,2,1,2,2,4,1,2,2,8,1,115,2012,1,2
0.0,1.0,191,93,43,1,1,14,1,1,2110,2011,60,40,3,1,1,1,2,4,1,1,2,1,2,48,2012,5,4
0.0,2.0,168,48,19,2,1,1,0,2,1330,2006,350,72,5,0,1,2,1,2,4,0,0,8,1,66,2015,9,7
0.0,1.0,183,100,64,1,1,2,0,1,1200,2005,190,56,3,0,1,2,1,1,1,3,0,1,1,116,2011,7,4
0.0,1.0,170,84,42,1,1,14,0,1,1189,2009,0,80,2,0,1,2,2,1,2,0,0,1,2,894,2018,11,7
0.0,1.0,168,66,28,2,1,1,0,2,1340,2002,0,72,2,0,1,2,1,6,1,0,0,1,1,260,2011,9,5
0.0,2.0,173,84,36,1,1,14,3,1,2110,2004,20,64,4,0,1,2,1,4,1,3,0,1,3,604,2010,5,3
0.0,1.0,183,86,23,1,1,1,1,1,1470,2006,340,72,3,0,1,2,1,4,1,2,0,8,1,677,2009,4,5
0.0,1.0,163,73,54,2,1,5,0,1,1411,2002,180,48,2,1,1,2,1,1,1,2,2,1,1,192,2022,5,5
0.0,2.0,183,59,18,2,1,3,0,1,1570,2000,10,40,2,2,1,2,1,4,1,2,2,1,1,777,2009,4,6
0.0,1.0,163,73,24,2,2,11,0,1,1244,2017,30,80,4,1,1,2,1,4,3,2,2,1,1,104,2021,1,1
0.0,1.0,178,113,28,1,1,1,2,1,1624,2016,250,89,2,2,1,2,1,4,1,2,2,1,1,54,2022,1,1
0.0,1.0,170,98,30,2,1,1,0,1,1310,2012,340,56,5,1,2,2,1,4,3,2,2,1,1,40,2015,1,6
0.0,2.0,168,82,44,1,1,1,0,2,1470,2008,10,56,2,0,1,2,1,2,1,0,0,1,1,204,2010,8,6
0.0,1.0,163,77,40,2,1,11,1,1,1706,2016,330,72,3,1,1,2,1,4,1,2,2,1,1,16118,2019,12,5
0.0,1.0,160,56,38,2,1,6,0,1,1420,2005,220,40,4,0,1,2,1,4,1,3,0,1,3,251,2010,5,2
0.0,1.0,152,48,27,2,1,1,1,1,1634,2017,0,72,3,1,1,2,1,1,1,2,2,1,1,1337,2018,1,5
0.0,2.0,165,75,49,2,1,1,0,1,1620,2003,0,72,4,1,1,2,1,1,1,2,2,1,1,257,2011,5,6
0.0,2.0,165,86,44,2,1,1,0,1,1560,2011,10,72,2,1,1,2,1,4,1,2,2,1,1,53,2013,6,6
0.0,2.0,170,101,59,1,1,14,0,1,1245,2015,0,105,2,0,1,2,2,1,1,0,0,8,3,35,2021,4,4
0.0,1.0,185,79,72,1,1,14,1,2,1995,2015,350,89,3,0,1,2,1,5,1,1,0,1,2,584,2019,7,3
0.0,1.0,178,77,31,1,1,14,1,2,1800,2001,10,89,2,0,2,2,1,6,1,0,0,2,3,75,2010,5,3
0.0,2.0,183,85,41,1,1,14,0,2,1570,2013,0,48,2,0,1,2,2,2,1,0,0,1,2,279,2014,3,2
0.0,1.0,178,59,45,2,1,1,2,1,1840,2005,0,56,3,0,1,2,1,5,1,0,0,1,1,518,2011,10,2
0.0,2.0,168,73,29,2,1,1,0,1,1554,2014,0,105,2,0,1,2,1,1,1,0,0,1,1,126,2019,8,4
0.0,1.0,170,68,27,2,1,1,0,1,1280,2010,10,56,3,1,1,2,1,4,1,2,2,1,1,138,2010,6,7
0.0,2.0,180,76,41,1,1,1,0,1,1270,2010,80,40,2,2,1,2,1,4,1,2,2,8,1,11,2011,2,5
0.0,1.0,170,91,35,2,1,1,2,1,2010,2005,330,64,5,1,1,2,1,4,1,2,2,1,1,25,2014,3,2
0.0,1.0,168,54,21,2,3,1,0,1,1330,2009,10,48,2,0,1,2,1,4,1,2,0,1,1,164,2014,2,7
0.0,2.0,160,59,21,2,1,1,0,1,1340,2001,0,80,5,0,1,2,1,1,1,2,0,1,1,1388,2010,8,4
0.0,1.0,173,77,86,1,2,11,0,1,1530,2001,30,72,5,0,2,1,2,4,1,3,0,2,1,56,2009,10,6
0.0,1.0,165,69,30,2,1,11,1,2,2060,2007,40,72,2,0,1,2,1,4,3,2,0,1,1,342,2013,8,7
0.0,1.0,163,108,58,2,2,1,0,1,1500,2007,350,40,4,1,1,2,1,4,1,2,2,1,1,276,2009,5,7
0.0,2.0,173,73,57,1,1,1,0,1,1175,1998,70,40,2,2,1,2,1,4,1,2,2,1,1,279,2017,5,3
0.0,1.0,165,88,27,2,1,1,0,1,1236,2013,80,56,4,1,1,1,1,4,1,2,2,1,1,648,2018,11,6
0.0,1.0,165,59,54,2,1,1,0,1,1480,2009,20,72,5,1,1,2,1,4,1,2,2,1,1,1652,2013,4,2
0.0,1.0,160,92,64,2,1,11,0,1,1550,2011,20,56,5,1,1,2,1,4,1,2,2,8,1,112,2012,5,6
0.0,1.0,185,122,36,1,2,14,0,1,1580,2001,0,56,5,0,1,2,1,4,3,2,0,1,3,406,2010,7,6
0.0,1.0,155,70,30,4,1,14,0,1,1650,2013,0,48,2,0,1,2,2,2,3,0,0,1,3,23,2014,11,7
0.0,1.0,168,64,28,2,1,1,0,1,1610,2007,20,40,3,1,2,2,1,4,1,2,2,8,1,1472,2009,1,3
0.0,1.0,164,100,34,2,1,1,0,1,1270,2005,20,48,4,1,2,2,1,4,3,2,2,1,1,96,2013,10,5
0.0,1.0,178,104,38,1,1,5,0,1,1180,2002,180,72,5,1,1,2,4,1,1,2,2,1,1,171,2011,5,3
0.0,2.0,185,84,19,1,1,1,3,1,2430,2001,300,72,2,2,1,2,4,4,1,2,2,1,1,20,2010,5,2
0.0,1.0,175,84,53,1,1,1,0,1,1313,2017,40,80,2,0,1,2,1,4,1,2,0,1,1,20,2021,9,3
0.0,1.0,173,84,46,1,1,1,0,1,1380,2003,290,48,2,2,1,2,1,4,1,2,2,1,1,280,2010,6,5
0.0,1.0,173,136,54,1,1,1,3,1,2230,2004,350,80,4,1,2,2,4,4,3,2,2,2,1,19,2010,4,1
0.0,2.0,175,72,80,1,1,11,0,1,1650,2006,50,56,5,1,1,2,1,4,1,2,2,1,1,386,2009,7,3
0.0,1.0,163,111,35,2,5,11,0,1,1785,2017,10,56,3,1,1,2,1,4,1,2,2,1,1,383,2019,9,3
0.0,1.0,178,66,35,1,1,14,0,2,1770,2010,20,40,2,0,1,2,4,6,3,0,0,1,2,1085,2014,5,5
0.0,2.0,168,65,32,2,2,1,0,2,1993,2011,350,80,2,0,1,2,1,2,1,0,0,1,1,705,2021,12,7
0.0,2.0,178,104,41,1,1,11,0,1,1540,2005,70,72,2,0,1,1,2,4,1,2,0,1,1,114,2009,3,4
0.0,1.0,183,82,36,1,1,1,1,2,1970,2002,0,89,2,6,2,2,1,1,1,1,2,8,1,1079,2017,10,2
0.0,1.0,178,77,55,1,3,1,1,1,2007,2004,340,80,4,0,1,1,2,4,3,2,0,1,1,6150,2018,4,7
0.0,1.0,155,50,25,2,1,1,0,1,1490,2006,330,40,2,0,1,2,1,4,1,2,0,1,1,544,2019,8,3
0.0,1.0,155,58,18,2,1,1,0,1,1550,2007,290,40,2,2,1,2,1,4,1,2,2,1,1,772,2012,10,5
0.0,1.0,157,59,32,2,1,1,1,1,1430,2013,20,72,2,0,1,2,1,4,1,3,0,8,1,68,2014,6,4
0.0,1.0,178,107,32,1,5,11,1,1,2243,2011,290,40,3,1,1,1,1,4,1,2,2,1,1,329,2019,6,3
0.0,1.0,168,82,53,1,3,1,1,1,2100,2011,330,64,4,1,1,1,2,4,1,1,2,1,1,39,2011,9,2
0.0,2.0,163,65,22,2,1,1,0,1,1230,2014,340,89,2,0,1,2,2,1,1,3,0,1,1,59,2019,4,5
0.0,1.0,157,116,23,2,1,1,0,1,1199,2009,330,48,3,0,1,2,1,4,3,2,0,1,1,789,2018,11,6
0.0,2.0,173,64,24,1,1,11,0,1,1600,2004,40,48,1,2,1,2,1,4,1,2,2,1,1,193,2011,5,1
0.0,2.0,160,59,18,2,1,11,0,1,1180,2002,310,64,2,2,1,2,1,4,1,2,2,1,1,19,2010,5,6
0.0,1.0,175,91,59,1,1,1,1,1,1706,2012,270,40,7,0,2,2,1,5,3,1,0,2,1,1057,2017,1,2
0.0,2.0,163,100,67,2,1,11,0,1,1625,2015,60,56,5,0,1,2,1,4,1,3,0,1,1,59,2019,4,5
0.0,2.0,183,82,18,1,1,11,3,1,1530,2000,320,64,2,2,1,2,1,4,1,2,2,1,1,81,2009,1,6
0.0,1.0,180,77,21,1,1,1,0,1,1540,2008,320,56,4,1,1,2,1,4,1,2,2,1,1,2488,2012,11,2
0.0,2.0,180,66,24,2,1,1,0,2,1328,2020,20,113,2,0,2,2,1,5,2,0,0,8,1,349,2022,1,3
0.0,1.0,183,95,25,1,1,14,0,1,1340,2017,10,113,2,0,3,2,1,1,1,2,0,4,2,313,2019,11,4
0.0,1.0,165,61,64,1,2,11,3,1,1754,1994,310,56,2,1,1,2,1,4,3,2,2,1,2,109,2021,1,6
0.0,1.0,165,68,29,1,1,14,0,1,1250,2017,340,64,5,0,2,2,1,4,1,2,0,8,3,2416,2021,11,2
0.0,1.0,185,75,26,1,1,1,1,1,2211,2003,0,72,3,0,2,2,1,2,1,0,0,2,1,150,2018,6,3
0.0,2.0,183,91,26,1,1,1,1,1,2180,2006,0,56,5,0,1,2,1,1,4,3,0,1,1,223,2012,2,3
0.0,1.0,178,75,39,1,1,11,0,1,1430,2008,0,72,2,2,1,2,1,4,1,2,2,1,1,103,2010,4,3
0.0,1.0,165,68,34,1,1,14,1,1,1934,2002,350,64,4,1,1,2,1,4,1,2,2,8,2,51,2017,9,7
0.0,1.0,183,59,26,1,1,1,0,1,1500,2005,310,48,4,1,1,2,1,4,3,2,2,1,1,10,2009,8,7
0.0,2.0,163,64,40,2,1,1,0,1,1293,2016,40,40,3,1,1,2,1,4,1,2,2,8,1,246,2017,2,4
0.0,1.0,157,73,75,2,1,1,0,1,1600,2007,350,72,5,1,1,2,4,4,2,2,2,1,1,4371,2014,11,6
0.0,1.0,170,89,40,2,1,14,0,1,1100,2002,0,48,2,0,1,2,3,2,1,0,0,1,3,151,2009,6,2
0.0,1.0,170,88,21,1,1,1,1,1,2430,2009,350,72,4,1,1,2,1,4,1,2,2,1,1,178,2009,8,4
0.0,1.0,157,46,83,2,1,11,0,1,1530,2012,290,48,3,1,1,2,1,4,1,2,2,1,1,57,2014,2,2
0.0,1.0,173,79,50,1,1,14,0,1,1660,2001,50,40,3,1,1,1,1,4,1,2,2,1,2,9,2009,2,6
0.0,1.0,175,77,63,1,1,1,3,1,2110,2003,340,80,4,1,1,2,1,4,1,2,2,1,1,163,2011,3,7
0.0,1.0,193,84,22,1,1,1,1,1,2300,2005,310,80,3,1,1,2,1,4,3,2,2,1,1,374,2012,9,6
0.0,1.0,152,86,56,2,1,11,0,1,1329,2018,170,40,2,2,1,2,1,4,5,2,2,1,1,857,2018,10,4
1.0,2.0,183,86,31,1,1,1,3,1,2440,2008,0,113,4,0,1,2,1,1,3,0,0,8,1,208,2017,4,5
0.0,1.0,163,64,32,2,1,1,0,2,1135,2004,170,40,4,0,1,2,1,5,1,2,0,1,1,1279,2017,9,5
0.0,1.0,170,63,43,2,1,1,1,1,2170,2015,30,80,2,0,1,2,1,4,5,2,0,1,1,112,2015,11,2
0.0,1.0,178,100,68,1,1,14,1,1,1490,2010,0,64,3,0,1,1,2,1,1,0,0,8,3,634,2012,10,3
0.0,2.0,170,68,18,2,1,1,0,1,1265,2015,10,56,2,2,1,2,1,4,1,2,2,1,1,87,2018,12,4
0.0,1.0,163,68,75,1,5,11,1,1,1569,2019,40,72,4,1,1,2,1,4,3,2,2,1,1,208,2019,7,3
0.0,1.0,163,58,27,2,1,17,0,2,1350,2001,0,89,4,1,1,2,1,1,2,2,2,1,1,281,2009,9,7
0.0,2.0,170,94,30,2,1,1,0,1,1155,2017,350,64,4,0,1,2,1,1,1,0,0,1,1,541,2019,7,2
0.0,1.0,163,58,18,2,4,1,0,1,1170,2019,300,48,2,0,1,2,1,4,1,2,0,1,1,64,2021,5,4
0.0,1.0,183,75,23,1,1,1,0,1,1360,2007,0,64,2,0,1,2,1,1,1,2,0,1,1,453,2010,4,5
0.0,2.0,188,95,25,1,1,11,1,1,1872,2012,80,56,5,1,1,2,1,4,1,2,2,1,2,963,2019,5,6
0.0,1.0,185,93,38,1,3,1,0,1,1330,2008,330,56,4,1,1,2,4,4,3,2,2,1,1,4,2012,4,6
0.0,1.0,163,82,17,2,1,11,0,1,1400,2015,10,72,5,1,2,2,1,4,1,2,2,2,1,566,2015,9,5
0.0,1.0,178,139,74,1,1,1,3,1,2295,2011,330,80,2,0,2,2,1,4,1,2,0,1,1,387,2019,2,7
0.0,1.0,163,54,44,2,3,1,1,1,1890,2007,280,40,2,1,1,2,1,4,1,2,2,1,1,137,2013,8,5
0.0,1.0,168,73,26,2,1,1,0,1,1536,2006,30,40,4,0,2,2,1,4,3,3,0,2,1,720,2018,9,7
0.0,1.0,160,68,60,2,1,14,1,1,1788,2016,0,72,2,0,1,2,2,2,1,0,0,1,3,64,2020,7,4
0.0,2.0,175,82,62,1,1,1,3,1,1955,2016,280,40,2,0,1,2,2,4,1,2,0,1,1,199,2019,11,4
0.0,1.0,168,84,57,2,1,1,0,2,1387,2008,10,64,2,0,1,2,1,4,1,2,0,1,1,181,2019,1,2
0.0,2.0,168,61,18,1,3,14,0,1,1180,2005,0,40,2,0,2,2,1,1,1,2,0,2,3,249,2009,10,7
0.0,2.0,170,73,79,1,2,11,0,1,2030,2004,310,48,2,2,1,2,1,4,1,2,2,1,1,70,2010,12,4
0.0,1.0,188,109,60,1,2,1,0,1,1950,2001,10,56,5,0,1,2,1,4,1,2,0,1,1,397,2010,9,3
0.0,1.0,178,79,51,1,1,1,0,1,1410,2007,350,72,5,0,2,2,1,4,1,2,0,8,1,455,2010,1,2
0.0,2.0,170,61,17,1,1,1,0,1,1270,2009,350,56,7,1,1,2,1,4,1,2,2,1,1,182,2010,3,7
0.0,1.0,180,84,42,1,1,11,0,1,1440,2011,330,48,2,2,1,2,1,4,1,2,2,1,1,184,2011,10,2
0.0,1.0,163,57,30,2,1,1,0,1,2060,2004,80,64,4,1,1,2,1,4,1,2,2,1,1,1095,2010,5,1
0.0,1.0,157,91,48,2,1,1,2,1,2030,2012,310,40,2,0,1,2,4,4,1,2,0,1,1,13,2014,2,7
0.0,1.0,183,82,51,1,1,1,2,1,2330,2010,350,48,6,1,1,2,1,4,1,2,2,1,1,166,2013,8,3
0.0,1.0,183,93,75,1,1,3,0,1,1501,2000,60,40,2,2,1,2,1,4,1,2,2,1,1,1103,2017,3,6
0.0,1.0,170,107,62,2,1,14,1,1,1630,2012,0,64,2,0,3,2,1,2,3,0,0,4,3,114,2015,2,4
0.0,2.0,170,81,81,1,1,1,0,1,1270,2007,0,113,2,0,2,2,1,1,2,1,0,2,1,841,2012,12,6
0.0,2.0,178,109,74,1,1,11,3,1,1948,2022,320,56,2,2,3,2,1,4,3,2,2,4,1,23,2022,12,2
0.0,1.0,168,98,35,1,2,2,0,1,1430,2009,200,113,4,0,1,1,1,1,2,2,0,8,2,805,2014,1,6
0.0,1.0,178,100,48,1,1,1,3,1,1234,1987,50,56,2,0,1,1,2,4,1,2,0,1,1,2685,2018,11,6
0.0,2.0,163,59,27,2,1,5,0,1,1244,2016,180,72,2,1,1,2,1,1,1,1,2,1,1,870,2020,6,3
0.0,1.0,165,64,20,1,1,11,0,1,1720,2009,280,64,2,1,2,2,1,4,3,2,2,2,1,388,2010,2,2
0.0,2.0,170,70,49,1,1,1,1,1,2640,2007,0,48,3,1,4,2,1,1,3,2,2,8,1,196,2010,1,6
0.0,1.0,170,84,49,1,1,6,3,1,2329,2008,0,40,2,1,1,1,1,4,1,2,2,1,1,244,2021,9,3
0.0,1.0,183,86,25,1,1,1,0,1,1680,2010,30,56,4,1,1,2,1,4,1,2,2,1,1,17,2013,4,1
0.0,1.0,157,47,41,2,3,10,1,1,1568,2017,310,56,2,2,1,2,1,4,1,2,2,1,1,288,2020,1,4
0.0,2.0,165,61,21,2,1,14,0,1,1376,2018,0,89,1,0,1,1,2,1,2,0,0,5,2,549,2022,2,2
0.0,1.0,170,59,57,2,1,11,1,1,1498,2016,20,72,3,1,1,2,1,4,1,2,2,1,1,3867,2020,2,6
0.0,1.0,193,109,71,1,1,1,0,1,1490,2006,190,113,2,0,1,2,1,5,1,0,0,1,1,3227,2012,8,2
0.0,1.0,173,64,65,1,2,1,0,1,1570,2000,350,48,5,1,1,2,1,4,1,2,2,1,1,482,2009,11,1
0.0,1.0,178,91,52,1,1,11,1,1,1780,2007,20,56,5,1,1,2,4,4,1,2,2,1,1,1974,2015,9,7
0.0,1.0,163,70,46,2,2,11,0,1,1468,2015,30,56,4,1,2,2,1,4,1,2,2,2,1,91,2021,2,6
0.0,2.0,177,70,22,1,3,1,0,1,1490,2003,280,56,2,2,1,2,2,4,1,2,2,1,1,1888,2010,8,5
0.0,1.0,163,88,53,2,1,5,1,1,1562,2007,180,48,4,1,1,2,1,1,1,2,2,1,1,387,2019,8,6
0.0,1.0,175,82,19,1,1,5,3,1,1450,2001,180,72,3,1,1,2,1,1,1,2,2,8,1,348,2009,4,4
1.0,1.0,175,75,48,2,1,1,3,1,2394,2018,350,105,3,0,2,2,1,1,2,0,0,2,1,30,2019,12,1
0.0,2.0,175,95,41,1,1,11,3,1,2554,2012,40,72,5,1,1,2,1,4,1,2,2,1,1,1641,2017,6,4
0.0,1.0,178,127,43,1,1,2,3,1,2650,2007,150,72,2,0,1,2,1,1,1,3,0,1,1,51,2010,1,3
0.0,1.0,175,95,27,1,2,1,1,1,1970,2001,10,48,2,1,1,2,1,4,1,2,2,1,1,35,2009,10,6
0.0,1.0,157,66,25,2,2,1,2,1,2430,2010,0,72,2,0,1,2,4,2,2,0,0,1,1,72,2014,2,2
0.0,2.0,152,82,61,2,1,10,1,1,1220,2003,310,40,2,2,1,2,1,4,1,2,2,1,1,39,2011,8,1
0.0,1.0,168,68,40,2,2,11,0,1,1640,2011,100,56,3,1,1,2,2,4,1,2,2,8,1,108,2012,9,3
0.0,2.0,155,55,18,2,1,1,0,1,1430,2007,300,56,5,1,1,2,1,4,3,2,2,1,1,86,2014,5,4
0.0,1.0,168,59,23,2,1,1,1,1,1432,2012,340,72,6,1,1,2,1,4,1,2,2,1,1,218,2017,7,5
0.0,1.0,168,84,33,2,2,11,0,1,1365,1993,20,72,4,1,1,2,4,4,3,2,2,8,3,4438,2021,11,2
0.0,1.0,180,68,53,2,1,1,1,1,1740,2004,300,40,2,0,1,2,1,4,1,2,0,1,1,94,2009,5,6
0.0,1.0,152,55,64,2,3,1,0,1,1335,2009,350,64,2,0,1,2,1,4,1,2,0,1,1,1463,2018,6,2
0.0,1.0,165,84,44,2,2,1,0,1,1400,2018,30,40,2,0,1,2,1,4,3,2,0,1,1,677,2021,7,2
0.0,1.0,168,82,60,2,1,1,0,1,1690,2001,70,40,3,1,1,2,1,4,1,2,2,1,1,629,2010,1,6
0.0,1.0,193,95,32,1,2,1,0,1,1390,2006,0,105,3,0,1,2,1,1,1,0,0,1,1,727,2009,10,4
0.0,1.0,155,69,68,2,1,1,0,1,1272,2017,0,72,2,0,1,2,1,1,1,0,0,1,1,317,2019,7,2
0.0,1.0,168,104,28,2,2,1,0,1,1471,2013,20,40,5,1,2,2,1,4,3,2,2,2,1,359,2017,1,7
0.0,1.0,168,86,76,2,2,1,0,1,1410,2004,20,48,2,1,2,1,2,4,3,2,2,2,1,48,2010,2,7
0.0,1.0,183,88,29,1,1,5,0,1,1620,2018,10,40,2,2,1,2,1,4,1,2,2,1,1,1847,2018,10,7
0.0,1.0,185,77,43,1,1,5,1,1,1706,2015,180,89,2,0,2,2,1,1,1,2,0,2,1,152,2018,8,4
0.0,2.0,173,68,16,2,1,1,0,1,1570,2004,0,80,2,0,1,2,1,1,1,2,0,1,1,359,2011,8,3
0.0,1.0,180,86,46,1,1,1,0,1,1293,2014,350,48,2,0,1,2,1,4,1,2,0,1,1,159,2019,7,6
0.0,2.0,160,57,39,2,1,1,3,1,2066,1995,20,64,5,0,1,2,1,4,1,2,0,1,1,776,2017,1,4
0.0,2.0,163,82,71,2,1,1,1,1,1760,2005,20,40,3,2,1,1,1,4,1,2,2,1,1,476,2012,3,1
0.0,1.0,170,59,36,2,1,11,0,1,1070,2002,290,56,2,1,2,2,1,4,1,2,2,2,1,111,2009,4,3
0.0,2.0,173,64,40,3,1,1,0,1,1500,2005,0,72,6,1,1,2,1,1,1,2,2,1,1,97,2010,3,2
0.0,1.0,170,78,72,2,1,11,0,1,1210,2004,290,40,2,2,2,2,4,4,3,2,2,1,2,842,2011,2,3
0.0,2.0,158,86,47,2,2,1,1,1,1590,2013,80,40,1,2,1,2,4,4,1,2,2,1,1,192,2015,3,4
0.0,2.0,178,82,75,1,1,11,0,1,1836,2003,290,64,2,2,1,2,4,4,1,2,2,1,3,399,2019,11,2
1.0,2.0,175,91,40,1,1,1,1,2,2130,2000,0,89,4,0,1,2,1,2,3,0,0,1,1,21,2009,6,1
0.0,1.0,165,95,31,2,1,1,0,1,1516,2007,60,89,3,0,1,2,1,5,1,1,0,1,1,20,2018,11,3
0.0,1.0,168,57,54,2,1,1,0,1,1630,2016,60,40,2,0,1,2,1,4,1,2,0,1,1,101,2019,9,1
0.0,2.0,157,77,39,2,1,11,0,1,1653,2009,40,72,4,1,1,2,1,4,1,2,2,1,1,764,2018,8,4
0.0,2.0,175,91,47,1,1,1,0,1,1360,2002,20,48,4,1,2,2,1,4,1,2,2,2,1,85,2010,7,2
0.0,1.0,165,83,66,1,4,15,0,2,1690,2007,320,64,5,1,2,2,1,4,1,2,2,8,1,472,2011,3,1
0.0,1.0,173,84,22,1,1,6,0,2,1194,2021,50,105,2,0,1,2,1,4,2,2,0,1,3,351,2022,9,4
0.0,1.0,168,77,55,2,1,1,0,1,1750,2007,350,64,5,1,1,2,2,4,1,2,2,8,1,116,2009,3,5
0.0,1.0,170,51,21,2,1,1,0,1,1450,2013,340,56,4,0,1,1,1,4,1,2,0,1,1,521,2013,3,3
0.0,1.0,183,91,33,1,1,14,1,1,2052,2008,70,40,1,0,1,2,2,4,1,2,0,1,3,45,2021,12,6
0.0,1.0,168,61,42,2,1,1,0,1,1680,2009,340,72,5,5,1,2,1,4,1,3,2,1,1,186,2010,5,1
0.0,1.0,168,79,21,1,1,14,3,1,2550,2002,20,80,3,1,1,2,1,4,3,2,2,8,3,91,2009,10,2
0.0,1.0,175,57,24,2,1,11,0,1,1090,2000,20,56,2,0,2,2,1,4,1,3,0,2,1,5974,2009,11,2
0.0,1.0,163,100,30,1,2,1,3,1,1715,2014,350,72,3,1,1,2,1,4,2,2,2,1,1,170,2018,12,1
0.0,1.0,165,86,62,2,1,1,1,1,2000,2012,60,56,3,1,2,2,1,4,1,2,2,2,1,587,2013,1,6
0.0,1.0,191,74,79,2,1,11,0,1,1490,2006,320,56,4,1,1,2,1,4,1,2,2,1,1,100,2011,4,7
0.0,1.0,173,64,60,2,1,1,1,1,1963,2011,0,105,4,0,1,2,1,1,1,0,0,1,1,4889,2019,6,3
0.0,1.0,188,91,30,1,2,1,3,1,2327,2019,350,56,2,1,1,2,1,4,1,2,2,1,1,21,2022,9,6
0.0,2.0,180,107,26,1,1,14,1,2,1476,2019,340,89,2,0,1,2,1,6,1,0,0,1,3,288,2019,9,1
0.0,1.0,168,93,31,1,1,1,1,1,1960,2003,70,48,2,1,1,2,1,4,1,2,2,1,1,41,2010,6,5
0.0,2.0,160,73,33,2,1,11,0,1,1575,2015,50,72,4,1,2,2,1,4,3,2,2,2,1,1072,2017,10,7
0.0,1.0,175,93,58,1,1,1,3,2,2258,2008,320,80,3,1,1,1,1,4,1,2,2,8,1,568,2019,3,5
0.0,1.0,173,58,16,2,1,3,0,1,1260,2004,290,40,2,2,1,2,4,4,1,2,2,1,1,300,2009,5,6
0.0,2.0,147,68,65,2,1,4,0,1,1520,2002,290,89,2,2,1,2,1,4,1,2,2,8,1,26,2010,4,1
0.0,1.0,185,120,29,1,1,11,0,1,1240,2010,310,56,2,1,1,2,1,4,1,2,2,8,1,338,2014,6,2
0.0,1.0,165,72,40,2,2,1,0,1,1560,2011,180,56,4,0,1,2,2,1,3,0,0,1,1,10,2015,6,4
0.0,1.0,170,68,60,2,1,1,0,1,1520,2012,80,56,2,0,1,2,2,4,1,2,0,1,1,1046,2012,6,1
0.0,1.0,170,61,80,2,1,11,0,1,1870,2012,280,72,4,0,1,2,1,4,1,3,0,1,1,173,2014,9,3
0.0,2.0,180,81,20,1,1,1,1,1,1780,2008,20,40,1,0,1,2,1,4,1,2,0,1,1,90,2011,12,6
